hora,km_to_CO,start station id,cantidad_de_viajes,distancia_recorrida_sum,duracion_del_viaje,date_local,contaminante_co
12,0.7886,51,2,3.3811999999999998,1562,2019-07-19,0.20600000000000002
13,0.7886,51,1,0.3428,12434,2019-07-19,0.195
15,0.7886,51,1,3.9219999999999997,6562,2019-07-19,0.198
16,0.7886,51,2,4.1425,1335,2019-07-19,0.205
17,0.7886,51,1,2.2128,628,2019-07-19,0.223
18,0.7886,51,2,8.4571,1861,2019-07-19,0.261
20,0.7886,51,4,1.1426,11181,2019-07-19,0.294
11,0.7886,51,3,5.2431,2370,2019-07-20,0.14300000000000002
15,0.7886,51,1,0.0,3079,2019-07-20,0.172
19,0.7886,51,1,1.3293,776,2019-07-20,0.233
08,0.7886,51,3,9.0365,2861,2019-07-21,0.122
09,0.7886,51,1,2.5927,849,2019-07-21,0.11699999999999999
11,0.7886,51,2,5.2609,2147,2019-07-21,0.141
17,0.7886,51,1,1.9280000000000002,527,2019-07-21,0.11699999999999999
20,0.7886,51,1,2.6844,1057,2019-07-21,0.155
07,0.7886,51,3,7.716799999999999,2024,2019-07-22,0.179
08,0.7886,51,7,23.314600000000002,6053,2019-07-22,0.17800000000000002
09,0.7886,51,3,8.1658,2100,2019-07-22,0.204
11,0.7886,51,2,0.8175,5569,2019-07-22,0.152
15,0.7886,51,1,3.6387,1035,2019-07-22,0.19
16,0.7886,51,3,12.4,3330,2019-07-22,0.184
17,0.7886,51,5,23.720200000000002,7281,2019-07-22,0.17
18,0.7886,51,1,0.0,51484,2019-07-22,0.172
19,0.7886,51,3,12.0959,2909,2019-07-22,0.15
08,0.7886,51,1,4.4321,1293,2019-07-23,0.161
13,0.7886,51,1,4.7604,1081,2019-07-23,0.16399999999999998
15,0.7886,51,1,5.3913,1343,2019-07-23,0.16
16,0.7886,51,1,2.0181,524,2019-07-23,0.175
17,0.7886,51,3,14.710999999999999,4287,2019-07-23,0.168
18,0.7886,51,1,4.1875,899,2019-07-23,0.21899999999999997
19,0.7886,51,2,3.687,727,2019-07-23,0.27
20,0.7886,51,1,1.7252,689,2019-07-23,0.32899999999999996
07,0.7886,51,1,1.8105,766,2019-07-24,0.307
08,0.7886,51,1,4.3372,1339,2019-07-24,0.319
09,0.7886,51,3,4.4321,3489,2019-07-24,0.306
10,0.7886,51,1,0.5713,934,2019-07-24,0.223
12,0.7886,51,2,1.6979,16370,2019-07-24,0.177
15,0.7886,51,2,4.9406,2295,2019-07-24,0.17600000000000002
16,0.7886,51,1,4.96,1472,2019-07-24,0.195
17,0.7886,51,2,12.1924,3538,2019-07-24,0.196
18,0.7886,51,5,13.737300000000001,3391,2019-07-24,0.188
20,0.7886,51,1,4.5593,1142,2019-07-24,0.353
07,0.7886,51,1,1.5852,473,2019-07-25,0.29600000000000004
08,0.7886,51,4,13.468699999999998,3997,2019-07-25,0.226
09,0.7886,51,4,9.7784,6890,2019-07-25,0.193
10,0.7886,51,1,1.0042,251,2019-07-25,0.155
12,0.7886,51,3,3.6758,10241,2019-07-25,0.165
13,0.7886,51,3,6.899299999999999,2918,2019-07-25,0.17
14,0.7886,51,1,3.0658,946,2019-07-25,0.16899999999999998
15,0.7886,51,1,2.3062,1000,2019-07-25,0.163
17,0.7886,51,3,10.993400000000001,3074,2019-07-25,0.217
18,0.7886,51,8,26.048900000000003,7251,2019-07-25,0.247
19,0.7886,51,1,0.5713,2841,2019-07-25,0.249
20,0.7886,51,1,0.3428,107,2019-07-25,0.309
22,0.7886,51,1,0.9865,309,2019-07-25,0.24
08,0.7886,51,5,15.7619,14091,2019-07-26,0.335
12,0.7886,51,2,3.6613,7390,2019-07-26,0.252
13,0.7886,51,1,1.0042,316,2019-07-26,0.27
15,0.7886,51,5,14.0995,16339,2019-07-26,0.22399999999999998
16,0.7886,51,4,11.0434,4105,2019-07-26,0.22
17,0.7886,51,2,5.940099999999999,2204,2019-07-26,0.23199999999999998
18,0.7886,51,2,7.729699999999999,2054,2019-07-26,0.267
20,0.7886,51,2,9.0124,2432,2019-07-26,0.272
09,0.7886,51,1,1.3358,404,2019-07-27,0.171
10,0.7886,51,1,4.1264,3586,2019-07-27,0.18100000000000002
11,0.7886,51,3,4.9262,1038,2019-07-27,0.20600000000000002
13,0.7886,51,1,3.0046,579,2019-07-27,0.196
14,0.7886,51,1,2.5572,791,2019-07-27,0.19399999999999998
15,0.7886,51,1,0.0,1849,2019-07-27,0.201
16,0.7886,51,1,2.8872,950,2019-07-27,0.205
18,0.7886,51,4,1.2569,6453,2019-07-27,0.24
21,0.7886,51,2,3.0545,934,2019-07-27,0.195
13,0.7886,51,1,1.1153,327,2019-07-28,0.205
15,0.7886,51,1,2.8872,2129,2019-07-28,0.21
16,0.7886,51,2,0.6856,684,2019-07-28,0.214
17,0.7886,51,1,1.0042,4853,2019-07-28,0.233
19,0.7886,51,5,6.679,4244,2019-07-28,0.29600000000000004
06,0.7886,51,2,6.1316,1401,2019-07-29,0.285
07,0.7886,51,1,0.0,410,2019-07-29,0.264
08,0.7886,51,4,10.5235,3028,2019-07-29,0.233
09,0.7886,51,1,5.0791,1208,2019-07-29,0.21600000000000003
11,0.7886,51,1,0.5713,1370,2019-07-29,0.249
15,0.7886,51,1,4.9439,2266,2019-07-29,0.266
16,0.7886,51,2,2.5347,3545,2019-07-29,0.254
17,0.7886,51,1,3.9219999999999997,931,2019-07-29,0.23800000000000002
18,0.7886,51,5,11.9719,12476,2019-07-29,0.275
19,0.7886,51,2,5.3913,2809,2019-07-29,0.342
20,0.7886,51,1,0.3428,140,2019-07-29,0.314
08,0.7886,51,3,4.3887,2928,2019-07-30,0.285
09,0.7886,51,1,2.1935,448,2019-07-30,0.257
12,0.7886,51,1,1.0042,280,2019-07-30,0.23600000000000002
13,0.7886,51,2,1.1602999999999999,4913,2019-07-30,0.221
16,0.7886,51,4,14.386,4786,2019-07-30,0.312
18,0.7886,51,3,13.331800000000001,3666,2019-07-30,0.316
19,0.7886,51,2,8.555299999999999,1951,2019-07-30,0.308
20,0.7886,51,1,4.1875,1047,2019-07-30,0.295
01,0.7886,51,1,4.0507,6409,2019-07-31,0.225
07,0.7886,51,1,0.0,1037,2019-07-31,0.272
08,0.7886,51,3,7.1503,2059,2019-07-31,0.251
09,0.7886,51,1,3.0851,954,2019-07-31,0.244
11,0.7886,51,1,0.0,1606,2019-07-31,0.23199999999999998
12,0.7886,51,1,7.5172,1866,2019-07-31,0.22699999999999998
14,0.7886,51,1,0.0,667,2019-07-31,0.23399999999999999
18,0.7886,51,2,8.317,2221,2019-07-31,0.33399999999999996
19,0.7886,51,2,7.4094,1647,2019-07-31,0.315
20,0.7886,51,1,2.5927,522,2019-07-31,0.301
21,0.7886,51,1,4.3018,1748,2019-07-31,0.239
07,0.7886,51,2,4.327500000000001,1377,2019-08-01,0.18600000000000003
08,0.7886,51,3,10.3884,3015,2019-08-01,0.184
09,0.7886,51,1,2.237,673,2019-08-01,0.155
12,0.7886,51,1,1.0042,265,2019-08-01,0.146
14,0.7886,51,1,0.5713,1216,2019-08-01,0.14
17,0.7886,51,8,26.5107,19536,2019-08-01,0.136
18,0.7886,51,2,10.183900000000001,2286,2019-08-01,0.14
08,0.7886,51,6,18.319200000000002,6364,2019-08-02,0.19699999999999998
15,0.7886,51,3,12.8185,3891,2019-08-02,0.18600000000000003
17,0.7886,51,4,11.371599999999999,4770,2019-08-02,0.209
19,0.7886,51,3,6.606299999999999,2064,2019-08-02,0.248
20,0.7886,51,1,2.2692,711,2019-08-02,0.29600000000000004
21,0.7886,51,1,0.5713,1427,2019-08-02,0.272
00,0.7886,51,1,0.6276,223,2019-08-03,0.18
08,0.7886,51,3,7.0424,8438,2019-08-03,0.19899999999999998
10,0.7886,51,1,0.3428,99,2019-08-03,0.214
11,0.7886,51,2,4.0523,1790,2019-08-03,0.20800000000000002
12,0.7886,51,1,1.1153,308,2019-08-03,0.215
14,0.7886,51,1,0.6276,170,2019-08-03,0.205
17,0.7886,51,1,4.5593,1127,2019-08-03,0.18899999999999997
18,0.7886,51,1,9.5692,2976,2019-08-03,0.23
19,0.7886,51,1,1.5852,896,2019-08-03,0.24600000000000002
21,0.7886,51,1,2.6844,860,2019-08-03,0.228
10,0.7886,51,1,2.5669,616,2019-08-04,0.153
11,0.7886,51,1,1.0042,239,2019-08-04,0.19699999999999998
12,0.7886,51,4,5.866,3999,2019-08-04,0.213
14,0.7886,51,1,1.3679,331,2019-08-04,0.231
17,0.7886,51,2,3.5309,947,2019-08-04,0.28600000000000003
20,0.7886,51,1,0.5713,937,2019-08-04,0.317
21,0.7886,51,1,2.9548,717,2019-08-04,0.156
07,0.7886,51,1,1.5852,618,2019-08-05,0.212
08,0.7886,51,5,13.927299999999999,3298,2019-08-05,0.132
09,0.7886,51,6,16.1997,5315,2019-08-05,0.156
11,0.7886,51,1,2.5669,700,2019-08-05,0.19
15,0.7886,51,1,3.6387,1045,2019-08-05,0.174
16,0.7886,51,2,9.5982,5781,2019-08-05,0.209
17,0.7886,51,4,16.6036,4574,2019-08-05,0.204
18,0.7886,51,4,17.9699,4854,2019-08-05,0.196
20,0.7886,51,1,3.5422,1024,2019-08-05,0.23800000000000002
06,0.7886,51,1,2.7826,678,2019-08-06,0.262
07,0.7886,51,3,1.928,5675,2019-08-06,0.226
08,0.7886,51,6,17.838,4786,2019-08-06,0.26899999999999996
09,0.7886,51,3,9.389,3565,2019-08-06,0.217
12,0.7886,51,2,1.3293,4290,2019-08-06,0.21899999999999997
13,0.7886,51,2,1.0042,2041,2019-08-06,0.23
15,0.7886,51,1,3.5212,1005,2019-08-06,0.252
16,0.7886,51,1,4.96,1362,2019-08-06,0.28800000000000003
17,0.7886,51,1,4.997,1474,2019-08-06,0.27699999999999997
18,0.7886,51,4,16.470000000000002,3990,2019-08-06,0.317
19,0.7886,51,1,5.9964,1453,2019-08-06,0.298
20,0.7886,51,2,0.0,2012,2019-08-06,0.278
07,0.7886,51,2,4.327500000000001,1229,2019-08-07,0.215
08,0.7886,51,4,10.9436,6331,2019-08-07,0.214
09,0.7886,51,5,13.595699999999999,3277,2019-08-07,0.22699999999999998
10,0.7886,51,1,2.5927,1281,2019-08-07,0.223
12,0.7886,51,2,4.3694,6220,2019-08-07,0.268
15,0.7886,51,2,6.665900000000001,2106,2019-08-07,0.20800000000000002
16,0.7886,51,2,6.2893,1883,2019-08-07,0.223
17,0.7886,51,2,10.5959,3439745,2019-08-07,0.213
18,0.7886,51,2,10.4623,2163,2019-08-07,0.22
19,0.7886,51,3,3.9252000000000002,1153,2019-08-07,0.19899999999999998
21,0.7886,51,1,2.2386,768,2019-08-07,0.16399999999999998
07,0.7886,51,3,7.716799999999999,1998,2019-08-08,0.21899999999999997
09,0.7886,51,4,13.619900000000001,3134,2019-08-08,0.222
14,0.7886,51,1,2.2386,949,2019-08-08,0.19699999999999998
16,0.7886,51,1,3.0851,1468,2019-08-08,0.261
17,0.7886,51,1,4.4418,1373,2019-08-08,0.258
18,0.7886,51,4,11.2348,2858,2019-08-08,0.3
22,0.7886,51,1,4.3018,941,2019-08-08,0.158
07,0.7886,51,1,0.3428,119,2019-08-09,0.214
08,0.7886,51,4,16.074099999999998,3828,2019-08-09,0.182
09,0.7886,51,1,6.8655,1788,2019-08-09,0.184
11,0.7886,51,1,2.6844,673,2019-08-09,0.171
12,0.7886,51,1,1.3293,382,2019-08-09,0.16899999999999998
13,0.7886,51,2,3.5631000000000004,923,2019-08-09,0.163
16,0.7886,51,3,12.953600000000002,4029,2019-08-09,0.20600000000000002
17,0.7886,51,2,3.2058,3983,2019-08-09,0.23199999999999998
18,0.7886,51,2,5.0582,2320,2019-08-09,0.23
22,0.7886,51,1,2.3545,676,2019-08-09,0.22699999999999998
10,0.7886,51,2,2.3720999999999997,619,2019-08-10,0.158
11,0.7886,51,1,4.5593,1163,2019-08-10,0.14800000000000002
12,0.7886,51,4,8.680799999999998,2860,2019-08-10,0.141
13,0.7886,51,1,1.1153,323,2019-08-10,0.156
15,0.7886,51,1,0.8175,254,2019-08-10,0.13699999999999998
16,0.7886,51,2,9.5562,3202,2019-08-10,0.135
17,0.7886,51,4,13.2367,9993,2019-08-10,0.14400000000000002
09,0.7886,51,5,10.0231,8728,2019-08-11,0.142
10,0.7886,51,2,6.2556,2210,2019-08-11,0.14800000000000002
11,0.7886,51,1,2.1935,613,2019-08-11,0.16
12,0.7886,51,5,11.6275,5122,2019-08-11,0.145
13,0.7886,51,1,0.3428,126,2019-08-11,0.13699999999999998
16,0.7886,51,3,5.1692,1823,2019-08-11,0.14300000000000002
20,0.7886,51,1,4.5995,1792,2019-08-11,0.218
07,0.7886,51,2,3.8238,1011,2019-08-12,0.22899999999999998
08,0.7886,51,2,7.3161000000000005,1706,2019-08-12,0.22399999999999998
10,0.7886,51,2,2.5347,3587,2019-08-12,0.182
11,0.7886,51,2,2.5927,1168,2019-08-12,0.185
14,0.7886,51,3,7.4642,2139,2019-08-12,0.17800000000000002
15,0.7886,51,1,3.6387,1095,2019-08-12,0.198
16,0.7886,51,1,4.96,1561,2019-08-12,0.21
17,0.7886,51,2,3.864,1212,2019-08-12,0.20800000000000002
18,0.7886,51,2,6.6578,1547,2019-08-12,0.26
19,0.7886,51,2,0.8175,880,2019-08-12,0.27
20,0.7886,51,3,10.1534,5540,2019-08-12,0.27699999999999997
23,0.7886,51,1,1.5852,507,2019-08-12,0.174
08,0.7886,51,3,12.256699999999999,2891,2019-08-13,0.273
09,0.7886,51,4,12.3308,3441,2019-08-13,0.29100000000000004
10,0.7886,51,1,0.3428,102,2019-08-13,0.243
11,0.7886,51,1,2.5669,724,2019-08-13,0.245
12,0.7886,51,2,3.1559,1106,2019-08-13,0.247
16,0.7886,51,2,5.3027999999999995,1434,2019-08-13,0.257
17,0.7886,51,1,0.3428,141,2019-08-13,0.273
18,0.7886,51,2,8.0853,1658,2019-08-13,0.28300000000000003
19,0.7886,51,3,14.142900000000001,3135,2019-08-13,0.29
20,0.7886,51,2,5.4846,2884,2019-08-13,0.271
21,0.7886,51,3,10.1421,2948,2019-08-13,0.22
06,0.7886,51,1,0.0,367,2019-08-14,0.187
08,0.7886,51,4,14.1944,3363,2019-08-14,0.182
09,0.7886,51,4,14.585500000000001,3564,2019-08-14,0.192
10,0.7886,51,1,1.3293,390,2019-08-14,0.183
15,0.7886,51,2,2.4397,702,2019-08-14,0.23800000000000002
16,0.7886,51,2,7.926,2027,2019-08-14,0.23800000000000002
17,0.7886,51,3,15.984,4794,2019-08-14,0.215
18,0.7886,51,5,14.593399999999999,6242,2019-08-14,0.212
19,0.7886,51,2,10.3947,2920,2019-08-14,0.198
21,0.7886,51,1,1.4484,596,2019-08-14,0.187
07,0.7886,51,3,7.461,3244,2019-08-15,0.187
08,0.7886,51,3,8.684000000000001,2412,2019-08-15,0.233
09,0.7886,51,3,8.193200000000001,2146,2019-08-15,0.23199999999999998
11,0.7886,51,1,4.1923,1354,2019-08-15,0.18899999999999997
12,0.7886,51,1,1.7252,328,2019-08-15,0.179
13,0.7886,51,2,1.1426,1045,2019-08-15,0.182
15,0.7886,51,1,1.7252,521,2019-08-15,0.179
17,0.7886,51,3,7.806900000000001,2256,2019-08-15,0.18899999999999997
18,0.7886,51,2,8.3267,3132,2019-08-15,0.20199999999999999
20,0.7886,51,1,1.3293,319,2019-08-15,0.16699999999999998
08,0.7886,51,5,13.5765,3898,2019-08-16,0.2
11,0.7886,51,1,1.656,586,2019-08-16,0.34
14,0.7886,51,4,10.3819,4334,2019-08-16,0.175
16,0.7886,51,2,3.8045,1018,2019-08-16,0.18
17,0.7886,51,1,3.5422,1101,2019-08-16,0.187
10,0.7886,51,3,11.988,4290,2019-08-17,0.177
11,0.7886,51,3,6.282900000000001,1551,2019-08-17,0.19399999999999998
12,0.7886,51,1,2.5733,682,2019-08-17,0.252
16,0.7886,51,1,4.7991,1128,2019-08-17,0.271
17,0.7886,51,2,7.0441,2729,2019-08-17,0.287
18,0.7886,51,4,9.511099999999999,56898,2019-08-17,0.301
19,0.7886,51,1,6.1219,1910,2019-08-17,0.27
20,0.7886,51,1,2.1517,682,2019-08-17,0.282
10,0.7886,51,2,5.1708,1494,2019-08-18,0.285
11,0.7886,51,1,2.5927,823,2019-08-18,0.284
12,0.7886,51,1,1.7252,893,2019-08-18,0.268
15,0.7886,51,1,0.8707,433,2019-08-18,0.255
17,0.7886,51,1,1.0042,346,2019-08-18,0.284
19,0.7886,51,1,2.4333,552,2019-08-18,0.384
22,0.7886,51,2,4.7734,1653,2019-08-18,0.165
06,0.7886,51,1,0.0,413,2019-08-19,0.207
08,0.7886,51,3,8.8884,2507,2019-08-19,0.16699999999999998
09,0.7886,51,3,9.1733,2553,2019-08-19,0.179
11,0.7886,51,1,2.5186,640,2019-08-19,0.204
12,0.7886,51,2,3.0223,744,2019-08-19,0.215
14,0.7886,51,1,2.1935,1037,2019-08-19,0.20199999999999999
17,0.7886,51,2,8.1674,2365,2019-08-19,0.17800000000000002
18,0.7886,51,3,1.7783,1482,2019-08-19,0.18100000000000002
19,0.7886,51,1,4.1875,1031,2019-08-19,0.179
21,0.7886,51,1,2.0181,1060,2019-08-19,0.16899999999999998
17,0.7886,51,1,5.5941,1425,2019-08-20,0.268
18,0.7886,51,3,8.9206,2295,2019-08-20,0.313
19,0.7886,51,2,3.1623,810,2019-08-20,0.428
21,0.7886,51,1,2.7439,830,2019-08-20,0.525
06,0.7886,51,1,3.7997,1321,2019-08-21,0.27
07,0.7886,51,2,0.5713,1406,2019-08-21,0.22699999999999998
08,0.7886,51,3,12.5159,2982,2019-08-21,0.19699999999999998
09,0.7886,51,2,6.7432,1894,2019-08-21,0.21899999999999997
10,0.7886,51,1,3.0272,2840,2019-08-21,0.215
12,0.7886,51,2,10.1582,3508,2019-08-21,0.192
13,0.7886,51,1,1.656,483,2019-08-21,0.213
14,0.7886,51,1,0.8707,670,2019-08-21,0.259
17,0.7886,51,3,7.272600000000001,2054,2019-08-21,0.23399999999999999
19,0.7886,51,1,0.5713,176,2019-08-21,0.212
06,0.7886,51,1,4.2197,957,2019-08-22,0.215
08,0.7886,51,5,24.737300000000005,5515,2019-08-22,0.221
12,0.7886,51,3,4.68,1786,2019-08-22,0.22399999999999998
16,0.7886,51,1,1.7252,611,2019-08-22,0.198
17,0.7886,51,2,9.1363,2592,2019-08-22,0.223
18,0.7886,51,1,2.8775,2828,2019-08-22,0.261
19,0.7886,51,1,1.4355,503,2019-08-22,0.243
07,0.7886,51,2,3.3829000000000002,2655,2019-08-23,0.29
08,0.7886,51,1,2.7423,738,2019-08-23,0.248
09,0.7886,51,1,3.0046,815,2019-08-23,0.215
10,0.7886,51,4,7.4577,2848,2019-08-23,0.175
11,0.7886,51,1,2.5927,1140,2019-08-23,0.174
12,0.7886,51,1,1.5852,538,2019-08-23,0.159
13,0.7886,51,2,4.7524,1523,2019-08-23,0.161
15,0.7886,51,1,0.7065,200,2019-08-23,0.165
17,0.7886,51,2,5.7035,2022,2019-08-23,0.168
18,0.7886,51,3,6.9217,1984,2019-08-23,0.188
19,0.7886,51,1,4.1875,1093,2019-08-23,0.175
00,0.7886,51,1,2.237,1209,2019-08-24,0.131
12,0.7886,51,1,1.656,372,2019-08-24,0.165
14,0.7886,51,2,4.9729,1265,2019-08-24,0.156
15,0.7886,51,2,2.9161,628,2019-08-24,0.14300000000000002
20,0.7886,51,1,1.656,1383,2019-08-24,0.16
08,0.7886,51,1,3.6613,1042,2019-08-25,0.12300000000000001
11,0.7886,51,2,4.4772,2931,2019-08-25,0.154
13,0.7886,51,1,2.5733,672,2019-08-25,0.15
17,0.7886,51,1,7.057,2346,2019-08-25,0.146
18,0.7886,51,1,2.5927,621,2019-08-25,0.14
07,0.7886,51,1,0.0,462,2019-08-26,0.2
08,0.7886,51,4,13.488,4407,2019-08-26,0.225
09,0.7886,51,4,13.356,2936,2019-08-26,0.22899999999999998
10,0.7886,51,1,1.5852,528,2019-08-26,0.147
13,0.7886,51,2,2.2836,1071,2019-08-26,0.155
15,0.7886,51,1,1.0042,228,2019-08-26,0.16399999999999998
16,0.7886,51,1,1.1153,408,2019-08-26,0.16399999999999998
17,0.7886,51,4,15.9083,4040,2019-08-26,0.157
18,0.7886,51,1,3.0658,787,2019-08-26,0.19399999999999998
19,0.7886,51,3,5.796800000000001,1795,2019-08-26,0.192
22,0.7886,51,1,2.6844,774,2019-08-26,0.39299999999999996
05,0.7886,51,1,2.7826,622,2019-08-27,0.355
07,0.7886,51,1,0.0,523,2019-08-27,0.29100000000000004
08,0.7886,51,3,10.5107,2979,2019-08-27,0.225
09,0.7886,51,3,8.301,8081,2019-08-27,0.19699999999999998
12,0.7886,51,2,4.8505,1169,2019-08-27,0.195
13,0.7886,51,2,1.3293,5646,2019-08-27,0.179
15,0.7886,51,2,2.3720999999999997,782,2019-08-27,0.218
16,0.7886,51,1,0.8707,387,2019-08-27,0.239
18,0.7886,51,3,7.4384,2235,2019-08-27,0.28
19,0.7886,51,3,7.6411999999999995,2524,2019-08-27,0.28
20,0.7886,51,1,2.1517,1414,2019-08-27,0.245
07,0.7886,51,2,3.7997,1968,2019-08-28,0.22
09,0.7886,51,7,23.3548,15380,2019-08-28,0.2
11,0.7886,51,2,4.6446000000000005,1756,2019-08-28,0.183
12,0.7886,51,1,1.3293,313,2019-08-28,0.17600000000000002
15,0.7886,51,1,1.656,1260,2019-08-28,0.23
07,0.7886,51,1,0.0,467,2019-08-29,0.204
09,0.7886,51,4,12.4145,5701,2019-08-29,0.185
12,0.7886,51,2,7.5736,2238,2019-08-29,0.171
13,0.7886,51,5,12.1425,17295,2019-08-29,0.18600000000000003
14,0.7886,51,3,8.206,3947,2019-08-29,0.162
17,0.7886,51,5,12.6446,3110,2019-08-29,0.175
18,0.7886,51,4,12.092600000000001,4116,2019-08-29,0.31
20,0.7886,51,3,11.106,4379,2019-08-29,0.205
21,0.7886,51,1,0.9592,486,2019-08-29,0.182
05,0.7886,51,1,2.7826,684,2019-08-30,0.239
07,0.7886,51,1,3.7997,1278,2019-08-30,0.198
09,0.7886,51,3,6.2732,1943,2019-08-30,0.191
10,0.7886,51,2,3.1334,985,2019-08-30,0.171
11,0.7886,51,1,1.3293,386,2019-08-30,0.2
12,0.7886,51,1,0.5713,218,2019-08-30,0.20800000000000002
13,0.7886,51,4,8.194700000000001,3188,2019-08-30,0.205
16,0.7886,51,1,3.0658,690,2019-08-30,0.261
17,0.7886,51,2,3.1028,1322,2019-08-30,0.28300000000000003
18,0.7886,51,2,5.5538,1186,2019-08-30,0.31
19,0.7886,51,2,2.7761,642,2019-08-30,0.305
21,0.7886,51,1,1.4983,534,2019-08-30,0.287
22,0.7886,51,2,3.7223999999999995,1692,2019-08-30,0.262
23,0.7886,51,1,0.9592,599,2019-08-30,0.187
10,0.7886,51,3,14.475999999999999,3708,2019-08-31,0.134
13,0.7886,51,1,1.656,426,2019-08-31,0.134
16,0.7886,51,1,2.6168,578,2019-08-31,0.145
19,0.7886,51,1,3.2975,780,2019-08-31,0.182
21,0.7886,51,3,0.0,259963,2019-08-31,0.213
13,0.7886,51,1,2.1935,463,2019-09-01,0.159
18,0.7886,51,1,2.9773,674,2019-09-01,0.18600000000000003
07,0.7886,51,1,0.0,1197,2019-09-02,0.165
08,0.7886,51,1,2.0519,740,2019-09-02,0.149
09,0.7886,51,1,1.3293,574,2019-09-02,0.153
11,0.7886,51,3,8.4893,881404,2019-09-02,0.159
14,0.7886,51,1,0.8175,221,2019-09-02,0.201
15,0.7886,51,1,1.4484,443,2019-09-02,0.21600000000000003
16,0.7886,51,1,2.1066,461,2019-09-02,0.231
05,0.7886,51,1,2.7826,612,2019-09-03,0.204
06,0.7886,51,1,0.0,409,2019-09-03,0.196
08,0.7886,51,4,7.2179,3946,2019-09-03,0.207
09,0.7886,51,1,2.237,756,2019-09-03,0.187
11,0.7886,51,1,0.5713,1410,2019-09-03,0.19
13,0.7886,51,1,3.8978,1087,2019-09-03,0.203
15,0.7886,51,3,7.1745,2467,2019-09-03,0.205
16,0.7886,51,1,3.7144,2548,2019-09-03,0.18899999999999997
17,0.7886,51,2,8.0853,1974,2019-09-03,0.218
18,0.7886,51,1,1.3293,503,2019-09-03,0.231
20,0.7886,51,2,3.8898,1077,2019-09-03,0.22699999999999998
07,0.7886,51,1,0.0,368,2019-09-04,0.213
08,0.7886,51,4,15.061800000000002,5518,2019-09-04,0.213
09,0.7886,51,4,9.3069,13904,2019-09-04,0.185
10,0.7886,51,1,1.0042,334,2019-09-04,0.172
12,0.7886,51,1,3.8978,1303,2019-09-04,0.205
13,0.7886,51,2,1.347,471,2019-09-04,0.207
14,0.7886,51,1,0.0,6794,2019-09-04,0.212
16,0.7886,51,3,6.4132,1980,2019-09-04,0.247
17,0.7886,51,1,2.0181,648,2019-09-04,0.278
18,0.7886,51,3,7.6443,1836,2019-09-04,0.25
19,0.7886,51,4,10.5799,3729,2019-09-04,0.282
20,0.7886,51,1,0.0,1632,2019-09-04,0.198
05,0.7886,51,1,2.7826,644,2019-09-05,0.166
07,0.7886,51,1,2.4703,646,2019-09-05,0.182
08,0.7886,51,3,9.4372,2457,2019-09-05,0.175
09,0.7886,51,3,7.226,2496,2019-09-05,0.18
10,0.7886,51,3,3.7465,1628,2019-09-05,0.18
11,0.7886,51,1,1.0042,264,2019-09-05,0.16899999999999998
15,0.7886,51,2,4.610799999999999,1297,2019-09-05,0.16
16,0.7886,51,3,8.585899999999999,4324,2019-09-05,0.16
17,0.7886,51,3,6.0946,1663,2019-09-05,0.17800000000000002
18,0.7886,51,3,11.0981,3658,2019-09-05,0.195
20,0.7886,51,5,13.3463,3810,2019-09-05,0.248
21,0.7886,51,1,1.6979,452,2019-09-05,0.233
06,0.7886,51,1,0.0,411,2019-09-06,0.324
07,0.7886,51,2,2.5814,626,2019-09-06,0.359
08,0.7886,51,5,11.6758,10502,2019-09-06,0.265
09,0.7886,51,5,14.1141,5780,2019-09-06,0.226
11,0.7886,51,2,4.1425,1414,2019-09-06,0.213
13,0.7886,51,1,2.9773,946,2019-09-06,0.19
16,0.7886,51,1,1.3293,265,2019-09-06,0.19
17,0.7886,51,2,7.2035,2409,2019-09-06,0.179
18,0.7886,51,3,8.4297,2823,2019-09-06,0.171
19,0.7886,51,3,4.968,2377,2019-09-06,0.163
20,0.7886,51,1,2.2386,654,2019-09-06,0.161
21,0.7886,51,1,0.7065,669,2019-09-06,0.158
22,0.7886,51,1,2.5927,760,2019-09-06,0.158
13,0.7886,51,1,4.1923,1077,2019-09-07,0.156
15,0.7886,51,1,1.5852,517,2019-09-07,0.17300000000000001
16,0.7886,51,1,1.4355,503,2019-09-07,0.20800000000000002
19,0.7886,51,1,0.0,1995,2019-09-07,0.248
08,0.7886,51,1,3.6613,1141,2019-09-08,0.142
09,0.7886,51,1,2.5347,712,2019-09-08,0.146
10,0.7886,51,1,1.9280000000000002,498,2019-09-08,0.13699999999999998
11,0.7886,51,2,8.1852,2606,2019-09-08,0.13699999999999998
12,0.7886,51,1,1.3293,12585,2019-09-08,0.134
14,0.7886,51,2,4.5142,2481,2019-09-08,0.136
15,0.7886,51,2,5.3688,3919,2019-09-08,0.142
17,0.7886,51,5,9.8444,16359,2019-09-08,0.147
18,0.7886,51,2,3.3539,923,2019-09-08,0.177
20,0.7886,51,1,6.365,2277,2019-09-08,0.162
07,0.7886,51,4,1.0284,837,2019-09-09,0.285
08,0.7886,51,2,5.769500000000001,1788,2019-09-09,0.275
09,0.7886,51,1,4.5593,1114,2019-09-09,0.175
11,0.7886,51,2,4.0893,1207,2019-09-09,0.174
16,0.7886,51,1,3.5422,1090,2019-09-09,0.196
17,0.7886,51,3,12.1731,3620,2019-09-09,0.195
